occupantID,0,0.05,0.07,0.08,0.2,0.3,0.4,1,2,2.1,3,3.1,3.2,3.3,3.4,4,4.1,5,6,7,8,9,10,11,12,13,14,14.1,14.2,14.3,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,project_id,city,state,season,building_id,work_group_id,work_group_nm,Space_id,View,C_O,P_I_C,build_name
974810489,0,,1,1,0,0,0,2,2,2,1,1,5,6,1,3,6,3,6,4,5,1,1,6,6,3,1,1,,,1,1,6,5,6,6,0,3,1,3,,7,7,2,2,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group1,PBTC_2015_Group1,PBTC_2015_Group1,1406-2,1,C,P,PBTC_post
974810490,0,,2,1,0,0,0,3,3,4,3,5,5,3,4,3,5,1,1,2,1,2,1,1,1,2,3,3,,,2,2,2,1,1,1,0,2,1,3,5,1,2,1,1,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group1,PBTC_2015_Group1,PBTC_2015_Group1,1404-2,1,C,P,PBTC_post
974810491,0,,2,1,0,0,0,5,4,5,3,3,3,5,3,3,6,3,2,2,3,4,3,2,1,2,3,2,,,3,2,3,2,3,3,0,1,1,3,5,6,5,6,3,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group1,PBTC_2015_Group1,PBTC_2015_Group1,1404-2.1,1,C,P,PBTC_post
974810492,0,,1,1,0,0,0,7,7,7,6,1,4,2,4,7,7,3,7,3,7,7,7,4,6,6,7,,,,6,7,7,7,7,7,0,6,1,3,3,,,,,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group1,PBTC_2015_Group1,PBTC_2015_Group1,1408-1,1,C,P,PBTC_post
974810493,0,,2,2,0,0,0,7,7,7,4,6,4,2,4,6,6,5,6,6,6,7,7,6,6,6,4,,,,6,2,6,7,6,6,0,1,1,3,3,7,7,6,7,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group1,PBTC_2015_Group1,PBTC_2015_Group1,1408-2,,C,P,PBTC_post
974810494,0,,1,1,0,0,0,7,7,7,6,5,4,6,4,6,6,5,7,3,5,7,7,6,6,6,4,,,,5,6,7,5,5,7,0,4,2,3,3,7,7,6,6,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group1,PBTC_2015_Group1,PBTC_2015_Group1,1408-3,1,C,P,PBTC_post
974810499,0,,2,1,0,0,0,6,5,4,3,2,4,2,4,5,5,6,4,3,5,5,5,4,6,4,5,3,,,4,7,6,5,5,4,0,4,2,4,5,6,5,4,5,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group1,PBTC_2015_Group1,PBTC_2015_Group1,1412-1,1,C,P,PBTC_post
974810500,0,,1,2,0,0,0,6,6,4,6,,,3,4,4,6,4,6,6,6,6,5,4,6,6,4,0,,,3,1,3,3,5,5,0,1,1,1,5,6,6,5,5,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group1,PBTC_2015_Group1,PBTC_2015_Group1,1418-1,,C,C,PBTC_post
974810501,0,,2,1,0,0,0,6,6,5,3,1,2,4,4,4,6,2,4,3,3,3,4,6,6,6,4,2,,,3,3,4,4,4,,0,2,1,3,5,4,3,4,4,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group1,PBTC_2015_Group1,PBTC_2015_Group1,1418-1b,,C,C,PBTC_post
974810502,0,,3,1,0,0,0,7,7,7,7,6,4,2,4,6,6,7,7,6,7,6,7,4,6,4,7,0,,,7,7,7,7,7,7,,1,1,1,1,7,7,7,7,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group2,PBTC_2015_Group2,PBTC_2015_Group2,open-1,1,O,P,PBTC_post
974810503,0,,3,1,0,0,0,6,6,6,6,4,4,4,4,5,6,3,3,4,7,7,5,2,6,2,6,0,,,6,7,7,7,7,6,0,5,2,1,2,7,7,7,7,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group2,PBTC_2015_Group2,PBTC_2015_Group2,open-2,1,O,P,PBTC_post
974810504,0,,3,1,0,0,0,6,6,7,6,6,3,1,5,7,6,5,4,4,7,6,6,6,6,6,4,0,,,4,7,7,7,6,6,0,2,1,3,3,7,7,7,5,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group2,PBTC_2015_Group2,PBTC_2015_Group2,open-3,1,O,P,PBTC_post
974810505,0,,3,1,0,0,0,7,6,7,5,4,5,6,5,4,2,2,2,5,5,2,6,2,2,2,6,0,,,7,7,7,6,4,4,0,2,2,1,3,7,7,5,6,0,201509_PBTC_PHL,"5070 Parkside Ave # 16, Philadelphia, PA",N/A,C,PBTC_2015_Group2,PBTC_2015_Group2,PBTC_2015_Group2,open-4,1,O,P,PBTC_post
974810509,0,,3,1,0,0,0,2,5,5,3,2,,,,4,6,3,1,2,3,5,3,6,6,6,4,0,,,2,6,3,2,2,2,0,4,1,3,5,6,6,4,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7308_C,1,O,P,HQ
974810510,0,,3,1,0,0,0,5,1,3,3,1,4,2,2,4,2,3,2,2,4,3,6,6,6,2,1,1,,,1,4,4,4,1,4,0,2,1,1,4,4,2,2,2,,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7309_C,1,O,P,HQ
974810511,0,,3,1,0,0,0,5,1,1,4,7,4,6,4,4,3,2,2,1,1,1,4,6,6,6,1,,,,1,1,1,5,1,1,0,3,1,3,5,6,2,1,1,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7309_D,1,O,P,HQ
974810512,0,,3,1,0,0,0,3,4,6,1,1,4,6,4,6,6,3,1,3,5,4,3,6,6,6,3,0,,,4,7,5,3,2,4,0,3,2,1,4,6,6,5,5,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7310_D,1,O,P,HQ
974810513,0,,3,1,0,0,0,3,5,6,5,3,4,4,4,3,5,3,1,3,3,4,4,4,6,6,4,0,,,3,6,5,5,3,2,0,3,1,4,,6,6,5,5,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7311_B,1,O,P,HQ
974810514,0,,3,1,0,0,0,6,1,4,3,,,,,1,4,1,1,1,4,3,6,6,6,2,3,3,,,4,6,5,5,3,1,0,5,1,1,1,5,2,2,2,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7313_A,1,O,P,HQ
974810515,0,,3,1,0,0,0,6,5,5,6,6,6,7,6,6,6,2,2,2,5,4,6,2,6,2,3,1,,,3,5,4,5,3,6,0,3,2,3,4,2,2,3,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7313_C,1,O,P,HQ
974810516,0,,3,1,0,0,0,4,6,7,6,5,3,3,5,7,7,7,7,7,7,7,4,6,6,2,7,0,,,7,7,7,7,7,7,,4,1,3,4,7,7,7,7,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7321_A,1,O,P,HQ
974810517,0,,3,1,0,0,0,6,6,6,6,4,4,4,4,6,6,,6,6,6,6,6,6,6,6,6,0,,,6,6,6,6,6,6,0,3,1,1,3,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7322_B,1,O,P,HQ
974810518,0,,3,1,0,0,0,6,7,4,6,4,4,4,4,6,7,6,6,7,7,6,7,6,6,6,7,0,,,7,7,7,7,7,7,0,4,2,1,5,7,7,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7324_D,1,O,P,HQ
974810519,0,,3,1,0,0,0,4,4,4,,1,1,1,1,4,6,2,2,3,4,4,4,2,6,2,2,2,,,4,7,3,4,4,4,0,3,1,3,1,6,6,4,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7325_C,1,O,P,HQ
974810520,0,,3,1,0,0,0,7,7,7,3,7,7,7,7,6,6,1,1,2,3,6,6,6,6,6,6,0,,,6,6,5,7,5,6,,4,1,3,3,3,4,3,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7325_D,1,O,P,HQ
974810521,0,,3,1,0,0,0,6,6,6,4,3,4,6,4,6,6,3,3,4,6,4,6,6,6,4,5,3,,,4,6,4,6,4,3,0,3,2,2,4,4,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7326_A,1,O,P,HQ
974810522,0,,3,1,0,0,0,7,6,6,6,3,2,2,2,4,7,1,2,1,3,3,7,6,6,2,4,0,,,4,4,4,7,1,4,0,5,1,3,3,1,1,,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7326_C,1,O,P,HQ
974810523,0,,3,1,0,0,0,7,6,4,5,4,3,2,4,7,6,6,6,4,6,6,7,6,6,2,6,0,,,7,7,7,7,5,4,0,4,1,4,4,4,3,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7327_D,1,O,P,HQ
974810524,0,,3,1,0,0,0,6,3,4,3,7,6,1,3,2,3,1,1,1,1,5,3,1,6,1,3,1,,,3,5,1,4,1,1,0,4,2,3,4,1,1,1,1,,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7329_B,1,O,P,HQ
974810525,0,,3,1,0,0,0,6,4,6,3,4,5,5,4,6,6,1,3,2,6,4,6,1,6,1,4,0,,,4,7,4,6,3,4,0,4,1,1,5,6,6,4,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7329_D,1,O,P,HQ
974810526,0,,3,1,0,0,0,4,3,6,3,3,,,2,5,4,3,4,2,6,4,3,6,2,4,3,2,,,5,5,6,3,5,4,0,4,1,1,1,6,6,5,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7330_B,1,O,P,HQ
974810527,0,,3,1,0,0,0,7,6,6,3,,,,,6,7,6,6,6,7,6,6,6,6,6,3,,,,5,7,7,7,6,7,0,5,1,4,,7,7,7,5,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7331_C,1,O,P,HQ
974810528,0,,3,1,0,0,0,6,6,3,6,5,5,2,3,5,6,3,3,3,7,4,5,2,6,2,5,3,,,3,7,7,7,2,5,0,1,1,2,4,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7332_C,1,O,P,HQ
974810529,0,,3,1,0,0,0,6,6,5,5,3,4,4,4,7,7,4,5,5,6,6,5,2,6,2,6,0,,,4,7,7,7,6,4,0,1,1,2,4,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA_HG_7300,GSA_HQ_Whole,GSA_HQ_7300,7332_D,1,O,P,HQ
974810530,0,,3,1,0,0,0,2,6,6,5,4,3,2,3,6,6,5,4,5,5,6,7,6,6,6,6,0,,,6,7,6,6,6,4,0,2,2,3,5,7,7,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5459_E,1,O,P,HQ
974810531,0,,3,,0,0,0,7,7,7,6,3,,,3,7,6,3,3,3,6,7,7,6,6,6,6,0,,,4,7,4,6,3,3,0,2,2,3,4,6,5,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5459_G,1,O,P,HQ
974810532,0,,3,2,0,0,0,4,6,6,5,2,3,4,4,7,6,3,3,5,7,6,6,6,6,6,6,0,,,4,5,5,5,4,3,0,3,2,3,5,5,5,5,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5459_K,1,O,P,HQ
974810533,0,,3,1,0,0,0,6,5,6,5,3,4,2,2,4,6,1,2,3,6,6,5,6,6,6,4,0,,,5,6,5,6,3,3,0,4,1,3,4,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5459_N,1,O,P,HQ
974810534,0,,3,1,0,0,0,6,6,6,6,4,4,4,4,6,6,5,6,5,6,6,6,6,6,6,6,0,,,6,7,6,6,6,6,0,2,1,3,4,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5459_T,1,O,P,HQ
974810535,0,,3,1,0,0,0,6,6,7,6,3,4,2,4,7,3,1,3,5,6,3,6,6,6,6,4,0,,,4,7,6,6,6,6,0,4,1,4,5,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5460_C,1,O,P,HQ
974810536,0,,3,1,0,0,0,6,6,5,3,7,3,3,6,5,4,1,1,1,6,6,6,6,6,6,3,1,,,,6,3,6,1,1,0,2,1,3,5,5,6,2,2,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5460_E,1,O,P,HQ
974810537,0,,3,1,0,0,0,6,6,3,6,4,,,4,6,3,5,2,3,6,4,6,1,1,1,4,0,,,5,7,6,6,3,3,0,4,1,3,5,6,6,3,3,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5460_H,1,O,P,HQ
974810538,0,,3,1,0,0,0,7,7,7,7,3,4,4,4,7,7,3,2,4,6,7,7,6,6,6,6,0,,,2,4,6,7,6,6,0,2,2,4,5,6,6,6,7,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5460_J,1,O,P,HQ
974810539,0,,3,1,0,0,0,6,6,5,6,6,4,4,4,6,4,3,2,3,5,4,6,6,6,6,4,0,,,4,6,5,6,2,4,0,3,2,3,5,6,6,5,5,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5460_K,1,O,P,HQ
974810540,0,,3,1,0,0,0,6,6,6,3,3,3,3,3,5,2,5,5,5,7,5,3,2,6,3,6,0,,,5,7,6,3,6,5,0,3,2,3,4,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5460_N,1,O,P,HQ
974810541,0,,3,1,0,0,0,6,6,6,5,3,5,5,4,6,6,5,6,5,6,6,6,,6,,6,0,,,4,6,6,6,4,6,0,4,2,3,4,6,5,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5460_P,1,O,P,HQ
974810542,0,,3,1,0,0,0,7,6,6,3,2,2,1,2,6,6,2,2,4,3,4,7,4,6,4,4,0,,,1,7,4,7,3,,0,5,1,4,,7,7,3,3,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5460_W,1,O,P,HQ
974810543,0,,3,1,0,0,0,6,4,4,6,4,4,5,4,2,2,1,1,1,1,3,6,6,6,6,2,1,,,1,5,1,6,1,1,0,3,2,3,5,6,6,1,1,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5460_X,1,O,P,HQ
974810544,0,,3,1,0,0,0,6,6,6,5,5,5,2,3,6,6,4,4,3,3,6,5,6,6,6,6,0,,,4,6,3,3,3,6,0,6,2,3,4,7,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5461_F,1,O,P,HQ
974810545,0,,3,1,0,0,0,6,6,6,7,5,3,2,5,6,7,2,2,2,5,6,7,6,4,2,6,0,,,1,6,2,7,3,2,,4,2,3,4,6,6,5,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5461_G,1,O,P,HQ
974810546,0,,3,1,0,0,0,6,2,4,4,4,4,4,4,3,3,1,1,1,1,4,5,6,6,3,3,1,,,1,7,3,6,1,1,0,2,1,4,5,5,5,1,2,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5461_L,1,O,P,HQ
974810547,0,,3,1,0,0,0,1,4,4,3,4,4,5,4,6,6,2,2,4,2,4,5,2,6,2,4,0,,,3,5,3,4,4,5,0,5,1,1,4,6,6,4,3,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5461_N,1,O,P,HQ
974810548,0,,3,1,0,0,0,5,6,6,5,3,5,6,3,3,3,1,2,1,2,5,4,2,6,4,3,1,,,3,6,2,3,1,1,0,2,1,3,5,7,7,2,2,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5400,GSA_HQ_5400,GSA_HQ_5400,5461_O,1,O,P,HQ
974810549,0,,3,1,0,0,0,4,4,4,5,3,3,3,3,4,4,4,4,4,4,4,5,3,6,4,4,0,,,4,4,4,4,3,4,,3,2,3,5,4,4,4,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5118_A,1,O,I,HQ
974810550,0,,3,1,0,0,0,6,6,6,6,4,4,5,4,6,3,1,1,2,2,3,6,6,6,6,6,0,,,6,6,3,6,1,1,0,4,2,3,4,6,6,5,5,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5120_F,1,O,P,HQ
974810551,0,,3,1,0,0,0,4,3,4,3,5,5,6,5,3,4,1,2,1,2,3,4,2,6,2,3,1,,,3,4,3,4,1,2,0,3,2,4,5,3,3,2,1,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5121_A,1,O,I,HQ
974810552,0,,3,1,0,0,0,1,7,7,7,4,4,4,4,6,4,2,2,2,3,6,4,6,6,2,7,0,,,3,7,3,5,3,3,0,3,1,3,5,5,5,3,3,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5123_A,1,O,I,HQ
974810553,0,,3,1,0,0,0,7,6,6,7,4,4,4,4,6,6,6,6,7,6,6,6,6,6,6,7,0,,,4,7,6,7,7,6,0,4,2,4,4,6,6,6,7,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5123_F,1,O,P,HQ
974810554,0,,3,1,0,0,0,5,3,3,3,3,5,6,6,5,5,1,1,1,5,1,5,5,5,2,5,0,,,5,5,5,3,1,1,,,2,3,,1,5,3,2,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5124_D,1,O,I,HQ
974810555,0,,3,1,0,0,0,6,6,6,5,6,,7,5,6,5,3,5,3,6,6,6,6,6,6,5,1,,,6,6,6,6,3,6,0,,1,,,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5125_A,1,O,I,HQ
974810556,0,,3,1,0,0,0,6,6,6,6,4,4,4,4,4,6,5,5,5,5,6,,2,6,2,7,0,,,4,7,7,7,5,5,0,4,2,4,3,2,2,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5125_C,1,O,P,HQ
974810557,0,,3,1,0,0,0,7,6,7,6,4,4,5,4,5,6,2,3,3,5,7,7,6,6,6,7,0,,,3,5,7,7,3,4,0,1,2,3,4,6,5,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5131_A,1,O,I,HQ
974810558,0,,3,1,0,0,0,3,5,5,2,2,4,4,2,5,5,1,2,1,2,4,3,2,6,2,4,0,,,3,6,3,4,3,,0,4,1,3,4,3,4,4,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5133_C,1,O,P,HQ
974810559,0,,3,1,0,0,0,7,3,4,2,1,4,4,3,1,2,1,1,1,5,4,6,6,6,6,3,3,,,4,3,4,5,1,1,0,2,1,1,4,6,7,3,3,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5150_A,1,O,I,HQ
974810560,0,,3,1,0,0,0,7,7,7,7,3,,,3,7,6,3,4,4,3,6,7,6,6,6,7,0,,,4,7,6,7,6,4,,4,1,4,4,7,7,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5150_E,1,O,P,HQ
974810561,0,,3,1,0,0,0,6,6,6,3,2,2,2,2,5,5,6,5,6,6,6,6,6,6,6,6,0,,,5,5,5,6,6,4,0,1,1,3,,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5152_A,1,O,P,HQ
974810562,0,,3,1,0,0,0,6,6,3,3,2,5,4,5,2,3,1,1,1,1,2,4,4,6,4,4,0,,,1,7,1,4,2,1,0,1,2,3,4,7,6,4,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5152_B,1,O,P,HQ
974810563,0,,3,1,0,0,0,4,7,7,7,3,,3,3,6,6,2,3,2,3,1,4,6,6,2,7,0,,,4,7,3,4,3,4,0,1,2,3,5,6,6,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5152_C,1,O,P,HQ
974810564,0,,3,1,0,0,0,6,5,6,5,4,5,4,3,2,3,1,6,2,2,1,2,1,6,1,3,1,,,2,6,3,3,1,1,0,2,2,3,4,2,2,3,3,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5152_E,1,O,P,HQ
974810565,0,,3,1,0,0,0,3,6,1,5,2,4,3,4,2,4,1,1,1,1,3,5,2,6,3,4,0,,,1,6,1,2,1,1,0,5,2,3,4,4,3,1,1,,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5153_C,1,O,P,HQ
974810566,0,,3,1,0,0,0,6,7,6,4,6,5,4,5,5,7,3,2,2,5,4,6,2,6,2,5,0,,,2,6,6,5,3,2,0,1,2,3,4,6,6,5,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5153_D,1,O,I,HQ
974810567,0,,3,2,0,0,0,7,5,7,5,5,4,3,4,4,4,1,2,1,6,5,6,6,6,2,4,0,,,1,5,5,6,1,1,0,3,1,4,4,6,6,4,5,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5155_A,1,O,I,HQ
974810568,0,,3,1,0,0,0,7,7,7,3,5,5,3,3,5,7,2,1,3,6,4,7,6,6,6,6,0,,,2,7,5,7,2,2,0,5,2,3,4,2,5,5,7,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5155_D,1,O,P,HQ
974810569,0,,3,1,0,0,0,7,7,7,7,,,,,6,6,6,6,6,6,6,6,,,,7,0,,,,7,7,7,7,7,,4,1,2,4,,,,,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5155_F,1,O,P,HQ
974810570,0,,3,1,0,0,0,4,6,5,4,4,4,5,4,4,3,2,2,3,5,3,4,3,6,3,5,0,,,2,6,4,4,3,3,0,2,2,4,4,5,4,4,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5155_G,1,O,I,HQ
974810571,0,,3,1,0,0,0,2,2,4,1,1,2,2,2,5,5,1,1,2,2,1,2,3,6,3,2,1,,,4,6,4,2,3,2,,3,1,3,5,5,5,3,2,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5155_H,1,O,P,HQ
974810572,0,,3,1,0,0,0,2,5,7,5,1,1,1,1,4,7,1,1,2,5,5,2,6,6,6,5,0,,,5,5,3,5,5,3,0,4,1,2,4,7,7,6,6,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_5100,GSA HQ_5100,GSA HQ_5100,5155I,1,O,P,HQ
974810573,0,,,2,0,0,0,6,6,6,3,7,6,2,4,6,5,3,2,5,5,7,7,6,6,6,4,1,,,2,2,3,6,3,3,0,4,2,3,5,,,4,5,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_G0,GSA HQ_G0,GSA HQ_G0,G010_A,1,O,I,HQ
974810574,0,,3,2,0,0,0,2,3,6,1,7,7,7,7,6,3,6,6,5,7,6,6,6,6,6,6,0,,,3,1,6,5,6,6,0,3,1,3,5,7,7,6,6,,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_G0,GSA HQ_G0,GSA HQ_G0,G028_F,1,O,P,HQ
974810575,0,,3,2,0,0,0,4,3,2,3,6,4,3,3,2,4,3,4,4,4,4,2,6,6,6,5,1,,,5,1,4,2,4,4,0,4,1,3,4,6,6,3,2,,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_G0,GSA HQ_G0,GSA HQ_G0,G030_A,1,O,I,HQ
974810576,0,,3,2,0,0,0,6,6,6,2,6,6,7,6,4,4,5,2,4,6,5,6,6,6,6,3,1,,,1,1,1,4,4,4,,4,1,3,,5,5,4,4,0,GSA_DC,"1800 F St NW, Washington DC",N/A,H,GSA HQ_G0,GSA HQ_G0,GSA HQ_G0,G031_F,2,O,P,HQ
